#TS	BOND	ANGLE	DIHED	IMPRP	ELECT	VDW	BOUNDARY	MISC	KINETIC	TOTAL	TEMP	POTENTIAL	TOTAL3	TEMPAVG	PRESSURE	GPRESSURE	VOLUME	PRESSAVG	GPRESSAVG	DENSITY
4278000	2.1231	0.0000	0.0000	0.0000	-8825.0164	791.2604	0.0000	0.0000	1516.1434	-6515.4896	299.9049	-8031.6330	-6514.7197	299.9049	-178.1648	-178.1648	25630.6257	-178.1648	-178.1648	0.9997140906372801
4280500	2.5681	0.0000	0.0000	0.0000	-8993.4171	905.6482	0.0000	0.0000	1577.6788	-6507.5219	312.0771	-8085.2008	-6506.8249	309.8593	917.2042	916.1606	25630.6257	121.8987	122.0857	0.9997140906372801
4281000	1.9873	0.0000	0.0000	0.0000	-9008.4666	915.2335	0.0000	0.0000	1572.6509	-6518.5948	311.8179	-8091.2458	-6517.8181	311.8179	865.7416	865.7416	25630.6257	865.7416	865.7416	0.9937536548606382
4283500	1.3564	0.0000	0.0000	0.0000	-8982.3719	879.9700	0.0000	0.0000	1570.8468	-6530.1987	311.4602	-8101.0455	-6529.8078	310.5394	549.9937	549.0669	25630.6257	-135.1078	-135.0975	0.9937536548606382
4284000	1.3564	0.0000	0.0000	0.0000	-8981.9947	871.2679	0.0000	0.0000	1575.4965	-6533.8739	311.2783	-8109.3704	-6533.0799	311.2783	627.3674	627.3674	25630.6257	627.3674	627.3674	0.9999732400188732
4286500	1.4625	0.0000	0.0000	0.0000	-8914.6640	822.9457	0.0000	0.0000	1550.6821	-6539.5737	306.3756	-8090.2558	-6538.8201	312.5464	-54.3268	-50.8121	25630.6257	-15.5616	-15.7786	0.9999732400188732
4287000	0.9625	0.0000	0.0000	0.0000	-8942.0488	833.8613	0.0000	0.0000	1552.8192	-6554.4058	306.4369	-8107.2250	-6553.6278	306.4369	56.7482	56.7482	25630.6257	56.7482	56.7482	1.000238868135006
4289500	6.5100	0.0000	0.0000	0.0000	-9017.4160	817.2130	0.0000	0.0000	1635.0556	-6558.6374	322.6657	-8193.6930	-6557.4630	311.2460	-395.6514	-395.5879	25630.6257	-89.6077	-89.1966	1.000238868135006
4290000	4.5531	0.0000	0.0000	0.0000	-9017.7517	822.3846	0.0000	0.0000	1629.6644	-6561.1496	321.9805	-8190.8140	-6560.3718	321.9805	-453.7224	-453.7224	25630.6257	-453.7224	-453.7224	0.9981656730822611
4292500	2.5450	0.0000	0.0000	0.0000	-8992.4977	884.9548	0.0000	0.0000	1564.9198	-6540.0781	309.1886	-8104.9979	-6539.0889	310.4203	624.6995	626.2170	25630.6257	-212.4463	-212.2862	0.9981656730822611
4293000	2.2794	0.0000	0.0000	0.0000	-9000.4682	879.5416	0.0000	0.0000	1573.4188	-6545.2284	310.1372	-8118.6472	-6544.4589	310.1372	630.1883	630.1883	25630.6257	630.1883	630.1883	1.0014050403521753
4295500	3.7361	0.0000	0.0000	0.0000	-8935.8861	814.9893	0.0000	0.0000	1611.0475	-6506.1131	317.5542	-8117.1606	-6504.7655	312.7390	-52.9885	-65.8949	25630.6257	78.6271	79.0730	1.0014050403521753
4296000	1.8270	0.0000	0.0000	0.0000	-8935.9276	817.4854	0.0000	0.0000	1609.4094	-6507.2059	317.6046	-8116.6152	-6506.3984	317.6046	-6.8682	-6.8682	25630.6257	-6.8682	-6.8682	0.9993318452994301
4298500	2.5146	0.0000	0.0000	0.0000	-9068.9441	916.8217	0.0000	0.0000	1606.4718	-6543.1359	317.0249	-8149.6077	-6541.3938	314.0096	764.3598	746.6209	25630.6257	75.9299	75.9236	0.9993318452994301
4299000	1.1041	0.0000	0.0000	0.0000	-9072.8602	924.1916	0.0000	0.0000	1604.1002	-6543.4643	317.3034	-8147.5646	-6542.6562	317.3034	761.2590	761.2590	25630.6257	761.2590	761.2590	0.9951854551939401
4301500	0.2849	0.0000	0.0000	0.0000	-8875.0644	786.4451	0.0000	0.0000	1516.9292	-6571.4053	300.0603	-8088.3344	-6570.3377	309.8695	-462.6223	-450.8046	25630.6257	138.4628	138.4502	0.9951854551939401
4302000	0.2401	0.0000	0.0000	0.0000	-8875.1804	787.4919	0.0000	0.0000	1516.5314	-6570.9170	300.3358	-8087.4485	-6570.1536	300.3358	-518.4157	-518.4157	25630.6257	-518.4157	-518.4157	0.993112260141195
4304500	1.2809	0.0000	0.0000	0.0000	-9058.8238	905.6111	0.0000	0.0000	1554.4296	-6597.5022	307.8412	-8151.9318	-6596.2654	306.8816	301.9988	301.3426	25630.6257	-337.2983	-337.2223	0.993112260141195
4305000	1.2809	0.0000	0.0000	0.0000	-9064.5920	901.5764	0.0000	0.0000	1551.9087	-6609.8261	306.6180	-8161.7348	-6609.0650	306.6180	349.2033	349.2033	25630.6257	349.2033	349.2033	0.997258650246685
4307500	0.9572	0.0000	0.0000	0.0000	-9002.4198	818.1954	0.0000	0.0000	1502.9972	-6680.2699	296.9543	-8183.2671	-6680.2246	304.8884	-311.6444	-313.5512	25630.6257	-32.2186	-32.2503	0.997258650246685
4308000	0.9572	0.0000	0.0000	0.0000	-9002.5950	812.0677	0.0000	0.0000	1506.8849	-6682.6853	297.0227	-8189.5702	-6682.0012	297.0227	-266.9933	-266.9933	25630.6257	-266.9933	-266.9933	1.0014050403521753
4310500	3.1309	0.0000	0.0000	0.0000	-9060.9710	844.4341	0.0000	0.0000	1569.9355	-6643.4704	309.4506	-8213.4059	-6643.5509	303.7816	-142.6597	-159.8945	25630.6257	55.4440	55.4043	1.0014050403521753
4311000	3.0500	0.0000	0.0000	0.0000	-9048.6871	843.2304	0.0000	0.0000	1566.4427	-6635.9640	309.1254	-8202.4067	-6635.1765	309.1254	-190.6653	-190.6653	25630.6257	-190.6653	-190.6653	1.000238868135006
4313500	4.5799	0.0000	0.0000	0.0000	-9115.1845	870.4970	0.0000	0.0000	1572.8327	-6667.2748	310.3864	-8240.1076	-6666.4506	305.2886	157.4153	161.9794	25630.6257	179.0218	179.1953	1.000238868135006
4314000	2.6691	0.0000	0.0000	0.0000	-9115.1251	869.8739	0.0000	0.0000	1572.0901	-6670.4920	310.2399	-8242.5820	-6669.7793	310.2399	100.9638	100.9638	25630.6257	100.9638	100.9638	1.000238868135006
4316500	2.8760	0.0000	0.0000	0.0000	-9019.6610	828.3275	0.0000	0.0000	1559.0277	-6629.4299	307.6621	-8188.4576	-6629.6501	303.5043	-231.2696	-241.9287	25630.6257	-61.4786	-61.4681	1.000238868135006
4317000	1.9088	0.0000	0.0000	0.0000	-9019.5615	829.3548	0.0000	0.0000	1559.3290	-6628.9689	307.3600	-8188.2978	-6628.2194	307.3600	-237.3498	-237.3498	25630.6257	-237.3498	-237.3498	1.0023120631877511
4319500	2.1863	0.0000	0.0000	0.0000	-8949.0242	796.1800	0.0000	0.0000	1556.4549	-6594.2030	306.7935	-8150.6579	-6592.8092	306.8423	-303.8707	-306.6197	25630.6257	99.5117	99.9045	1.0023120631877511
4320000	1.3250	0.0000	0.0000	0.0000	-8932.3271	792.3737	0.0000	0.0000	1553.2478	-6585.3806	306.5215	-8138.6284	-6584.6396	306.5215	-356.8252	-356.8252	25630.6257	-356.8252	-356.8252	1.0020464350716183
4322500	4.6053	0.0000	0.0000	0.0000	-8909.9286	792.3271	0.0000	0.0000	1548.7666	-6564.2296	305.6372	-8112.9962	-6563.7333	306.7810	-225.8021	-228.3103	25630.6257	107.7725	107.6592	1.0020464350716183
4323000	4.6053	0.0000	0.0000	0.0000	-8909.9883	785.3227	0.0000	0.0000	1551.9622	-6568.0981	305.1907	-8120.0603	-6567.3399	305.1907	-145.7872	-145.7872	25630.6257	-145.7872	-145.7872	1.0082660202298535
4325500	3.2834	0.0000	0.0000	0.0000	-8963.2055	847.0311	0.0000	0.0000	1560.3708	-6552.5202	306.8442	-8112.8909	-6552.9316	308.0485	515.2363	501.9095	25630.6257	30.6521	30.9820	1.0082660202298535
4326000	3.2834	0.0000	0.0000	0.0000	-8957.3319	845.2306	0.0000	0.0000	1557.0219	-6551.7959	306.1856	-8108.8178	-6551.0314	306.1856	515.4436	515.4436	25630.6257	515.4436	515.4436	1.0091730430654293
4328500	3.4216	0.0000	0.0000	0.0000	-9024.6862	883.6310	0.0000	0.0000	1561.5762	-6576.0575	307.0812	-8137.6336	-6574.9559	307.4120	664.6972	676.0286	25630.6257	30.5977	30.7652	1.0091730430654293
4329000	3.3690	0.0000	0.0000	0.0000	-9024.3584	887.2922	0.0000	0.0000	1555.1326	-6578.5646	306.5328	-8133.6972	-6577.7972	306.5328	594.8955	594.8955	25630.6257	594.8955	594.8955	1.0050266529599392
4331500	5.0741	0.0000	0.0000	0.0000	-8907.2431	820.9703	0.0000	0.0000	1580.6104	-6500.5882	311.5548	-8081.1986	-6500.6841	310.5519	160.2856	168.5285	25630.6257	38.5447	38.2916	1.0050266529599392
4332000	4.4623	0.0000	0.0000	0.0000	-8895.7090	826.5603	0.0000	0.0000	1575.8178	-6488.8686	311.3418	-8064.6864	-6488.0957	311.3418	127.1746	127.1746	25630.6257	127.1746	127.1746	1.0017872856900252
4334500	3.1951	0.0000	0.0000	0.0000	-8760.3607	721.5726	0.0000	0.0000	1541.1657	-6494.4273	304.4954	-8035.5930	-6494.0127	312.9414	-673.8177	-659.5262	25630.6257	216.2454	216.6187	1.0017872856900252
4335000	2.9418	0.0000	0.0000	0.0000	-8760.3589	720.8494	0.0000	0.0000	1539.2786	-6497.2891	303.7648	-8036.5677	-6496.5199	303.7648	-576.9429	-576.9429	25630.6257	-576.9429	-576.9429	1.0038604807427702
4337500	1.6095	0.0000	0.0000	0.0000	-8807.9273	744.3770	0.0000	0.0000	1586.6310	-6475.3098	313.1094	-8061.9409	-6473.8041	314.0176	-462.6315	-471.3952	25630.6257	86.7382	86.9199	1.0038604807427702
4338000	1.5779	0.0000	0.0000	0.0000	-8817.1384	744.8770	0.0000	0.0000	1585.8545	-6484.8289	312.5884	-8070.6834	-6484.0547	312.5884	-452.0839	-452.0839	25630.6257	-452.0839	-452.0839	1.0050266529599392
4340500	5.0111	0.0000	0.0000	0.0000	-8892.8793	790.2500	0.0000	0.0000	1569.9210	-6527.6972	309.4478	-8097.6182	-6526.8466	312.7576	-235.2052	-217.1439	25630.6257	184.5601	184.3903	1.0050266529599392
4341000	3.0970	0.0000	0.0000	0.0000	-8893.1217	794.8240	0.0000	0.0000	1571.1255	-6524.0752	310.4147	-8095.2007	-6523.3205	310.4147	-217.8178	-217.8178	25630.6257	-217.8178	-217.8178	1.0008802628544493
4343500	1.4564	0.0000	0.0000	0.0000	-8962.6659	840.2236	0.0000	0.0000	1576.5760	-6544.4100	311.4916	-8120.9860	-6543.2461	309.1644	198.5280	212.1108	25630.6257	235.6581	235.7072	1.0008802628544493
4344000	1.4564	0.0000	0.0000	0.0000	-8956.1329	826.9417	0.0000	0.0000	1582.2638	-6545.4710	311.1494	-8127.7348	-6544.6983	311.1494	292.3424	292.3424	25630.6257	292.3424	292.3424	1.0100800659010052
4346500	4.6030	0.0000	0.0000	0.0000	-8873.6128	762.0622	0.0000	0.0000	1609.1209	-6497.8266	316.4308	-8106.9475	-6497.2519	310.7162	-283.9077	-275.8870	25630.6257	344.3561	344.6585	1.0100800659010052
4347000	4.4699	0.0000	0.0000	0.0000	-8873.7024	759.6097	0.0000	0.0000	1611.4726	-6498.1503	316.5222	-8109.6229	-6497.3843	316.5222	-269.6336	-269.6336	25630.6257	-269.6336	-269.6336	1.0121532609537505
4349500	7.0940	0.0000	0.0000	0.0000	-8885.5963	810.2391	0.0000	0.0000	1565.1054	-6503.1578	307.4149	-8068.2632	-6502.1196	313.0929	374.6266	398.6420	25630.6257	367.9708	367.7809	1.0121532609537505
4350000	5.5676	0.0000	0.0000	0.0000	-8874.9349	815.8143	0.0000	0.0000	1558.5161	-6495.0370	307.1998	-8053.5530	-6494.2515	307.1998	394.2778	394.2778	25630.6257	394.2778	394.2778	1.0068406986310912
4352500	3.2852	0.0000	0.0000	0.0000	-8952.0381	834.0187	0.0000	0.0000	1600.3466	-6514.3876	315.4450	-8114.7342	-6514.1577	313.5132	226.7985	220.5080	25630.6257	364.9458	364.9745	1.0068406986310912
4353000	2.9864	0.0000	0.0000	0.0000	-8952.0255	846.5876	0.0000	0.0000	1594.2327	-6508.2188	315.7239	-8102.4515	-6507.4085	315.7239	158.8517	158.8517	25630.6257	158.8517	158.8517	0.998547918420111
4355500	4.6501	0.0000	0.0000	0.0000	-8823.4625	752.2624	0.0000	0.0000	1573.2920	-6493.2580	311.5768	-8066.5501	-6491.7587	311.4022	-670.3328	-676.4048	25630.6257	-134.9296	-134.8707	0.998547918420111
4356000	4.0217	0.0000	0.0000	0.0000	-8835.8678	759.4157	0.0000	0.0000	1572.2535	-6500.1768	311.3711	-8072.4304	-6499.3938	311.3711	-693.2785	-693.2785	25630.6257	-693.2785	-693.2785	0.9976408955845351
4358500	1.4123	0.0000	0.0000	0.0000	-8953.7868	880.9141	0.0000	0.0000	1585.8997	-6485.5607	314.0736	-8071.4604	-6484.4102	311.4770	680.7163	677.2934	25630.6257	-70.8782	-70.9242	0.9976408955845351
4359000	1.4123	0.0000	0.0000	0.0000	-8946.1335	881.5383	0.0000	0.0000	1583.4172	-6479.7656	313.9526	-8063.1829	-6479.0025	313.9526	665.1481	665.1481	25630.6257	665.1481	665.1481	0.996474723367366
4361500	1.4429	0.0000	0.0000	0.0000	-8790.6013	771.4237	0.0000	0.0000	1540.8335	-6476.9012	305.5093	-8017.7347	-6475.5482	311.3404	-331.9754	-334.1034	25630.6257	-10.5643	-10.4959	0.996474723367366
4362000	1.4429	0.0000	0.0000	0.0000	-8790.6012	771.4237	0.0000	0.0000	1540.4266	-6477.3080	305.4287	-8017.7347	-6476.5441	305.4287	-333.4550	-333.4550	25630.6257	-333.4550	-333.4550	0.996474723367366
4364500	3.1374	0.0000	0.0000	0.0000	-8927.2611	856.6249	0.0000	0.0000	1598.8095	-6468.6894	317.0045	-8067.4989	-6468.0590	312.0400	378.0040	380.7494	25630.6257	323.3555	323.1905	0.996474723367366
4365000	3.0041	0.0000	0.0000	0.0000	-8943.4551	861.2298	0.0000	0.0000	1598.9983	-6480.2227	316.2942	-8079.2211	-6479.4719	316.2942	457.5556	457.5556	25630.6257	457.5556	457.5556	0.9997140906372801
4367500	5.2601	0.0000	0.0000	0.0000	-8921.4906	837.6379	0.0000	0.0000	1551.4934	-6527.0991	306.8974	-8078.5925	-6525.6198	311.9638	230.5248	237.5979	25630.6257	90.7147	90.9225	0.9997140906372801
4368000	4.7962	0.0000	0.0000	0.0000	-8898.3189	833.7937	0.0000	0.0000	1548.2297	-6511.4993	306.9758	-8059.7290	-6510.7243	306.9758	139.9298	139.9298	25630.6257	139.9298	139.9298	0.997381746202942
4370500	4.9173	0.0000	0.0000	0.0000	-8853.2502	827.4718	0.0000	0.0000	1495.7030	-6525.1580	296.5611	-8020.8610	-6524.0586	307.4666	-56.8119	-60.2319	25630.6257	-26.2445	-25.8573	0.997381746202942
4371000	4.1610	0.0000	0.0000	0.0000	-8859.8176	827.3539	0.0000	0.0000	1499.6325	-6528.6701	297.3402	-8028.3027	-6527.8882	297.3402	-55.9898	-55.9898	25630.6257	-55.9898	-55.9898	0.996474723367366
4373500	1.5933	0.0000	0.0000	0.0000	-8887.0273	798.2797	0.0000	0.0000	1547.7047	-6539.4496	306.8717	-8087.1544	-6538.2574	311.0843	-306.6779	-294.1253	25630.6257	-59.8052	-60.1561	0.996474723367366
4374000	0.9569	0.0000	0.0000	0.0000	-8887.1615	803.4953	0.0000	0.0000	1543.1879	-6539.5214	306.7012	-8082.7093	-6538.7877	306.7012	-399.4915	-399.4915	25630.6257	-399.4915	-399.4915	0.992328333261876
4376500	3.1800	0.0000	0.0000	0.0000	-8928.0812	845.7898	0.0000	0.0000	1509.7430	-6569.3682	300.0542	-8079.1113	-6569.9742	308.8274	-114.2354	-119.9875	25630.6257	-72.7362	-72.5834	0.992328333261876
4377000	2.7563	0.0000	0.0000	0.0000	-8927.9470	842.7636	0.0000	0.0000	1509.9161	-6572.5110	300.0886	-8082.4271	-6571.7617	300.0886	-116.0248	-116.0248	25630.6257	-116.0248	-116.0248	0.992328333261876
4379500	0.7785	0.0000	0.0000	0.0000	-8963.8476	859.5030	0.0000	0.0000	1543.9715	-6559.5946	306.8570	-8103.5661	-6558.9059	305.4458	100.5290	100.7988	25630.6257	-14.1369	-14.1504	0.992328333261876
4380000	0.6680	0.0000	0.0000	0.0000	-8964.1167	860.6581	0.0000	0.0000	1539.5182	-6563.2724	305.9719	-8102.7906	-6562.5041	305.9719	84.2959	84.2959	25630.6257	84.2959	84.2959	0.992328333261876
4382500	0.7427	0.0000	0.0000	0.0000	-8748.0680	735.2407	0.0000	0.0000	1483.7826	-6528.3020	294.8947	-8012.0846	-6527.5646	308.5966	-980.8178	-985.9810	25630.6257	-249.1024	-249.1935	0.992328333261876
4383000	0.7427	0.0000	0.0000	0.0000	-8747.7874	726.8488	0.0000	0.0000	1486.1495	-6534.0464	294.3190	-8020.1959	-6533.3052	294.3190	-921.7168	-921.7168	25630.6257	-921.7168	-921.7168	0.998547918420111
4385500	3.3826	0.0000	0.0000	0.0000	-8726.9666	739.2035	0.0000	0.0000	1571.4368	-6412.9437	311.2093	-7984.3805	-6412.0061	311.2716	-591.5937	-592.0925	25630.6257	-94.7457	-94.4395	0.998547918420111
4386000	3.2884	0.0000	0.0000	0.0000	-8726.9744	737.0064	0.0000	0.0000	1570.1377	-6416.5419	310.9521	-7986.6796	-6415.7896	310.9521	-635.3363	-635.3363	25630.6257	-635.3363	-635.3363	0.998547918420111
4388500	7.7930	0.0000	0.0000	0.0000	-8879.0583	822.2983	0.0000	0.0000	1597.5971	-6451.3700	316.3902	-8048.9670	-6449.4465	315.3801	154.9692	149.8946	25630.6257	-23.0107	-23.3554	0.998547918420111
4389000	5.8442	0.0000	0.0000	0.0000	-8883.2343	820.8728	0.0000	0.0000	1598.5630	-6457.9542	316.2081	-8056.5172	-6457.1379	316.2081	166.7524	166.7524	25630.6257	166.7524	166.7524	1.000621113472856
4391500	1.1997	0.0000	0.0000	0.0000	-8886.8062	824.6860	0.0000	0.0000	1550.2225	-6510.6980	306.6460	-8060.9205	-6510.0213	313.3592	273.7778	262.7706	25630.6257	7.4438	7.6320	1.000621113472856
4392000	0.6823	0.0000	0.0000	0.0000	-8904.2191	823.1561	0.0000	0.0000	1548.4508	-6531.9298	305.9348	-8080.3806	-6531.1562	305.9348	166.1141	166.1141	25630.6257	166.1141	166.1141	1.0008802628544493
4394500	3.7985	0.0000	0.0000	0.0000	-8922.3823	789.8989	0.0000	0.0000	1611.8181	-6516.8667	318.4546	-8128.6848	-6516.9706	313.7082	-323.6539	-329.1318	25630.6257	16.2855	16.3568	1.0008802628544493
4395000	3.7633	0.0000	0.0000	0.0000	-8917.5991	787.7948	0.0000	0.0000	1611.0078	-6515.0333	318.2945	-8126.0410	-6514.2595	318.2945	-316.2578	-316.2578	25630.6257	-316.2578	-316.2578	1.0008802628544493
4397500	2.2553	0.0000	0.0000	0.0000	-8900.8026	790.6815	0.0000	0.0000	1559.8862	-6547.9797	308.1941	-8107.8658	-6548.0153	307.4936	-146.2395	-153.1790	25630.6257	-24.8030	-24.8573	1.0008802628544493
4398000	1.9119	0.0000	0.0000	0.0000	-8907.4940	786.1435	0.0000	0.0000	1558.8560	-6560.5826	307.2667	-8119.4386	-6559.8149	307.2667	-194.8597	-194.8597	25630.6257	-194.8597	-194.8597	1.0041196301243633
4400500	1.7397	0.0000	0.0000	0.0000	-8963.2542	812.2317	0.0000	0.0000	1560.8778	-6588.4050	307.6653	-8149.2828	-6587.3295	307.8331	-206.8517	-197.9973	25630.6257	200.9839	201.1131	1.0041196301243633
4401000	1.3731	0.0000	0.0000	0.0000	-8954.2792	809.8031	0.0000	0.0000	1556.2391	-6586.8639	307.1118	-8143.1030	-6586.1192	307.1118	-253.9372	-253.9372	25630.6257	-253.9372	-253.9372	1.0029534579071941
4403500	1.5794	0.0000	0.0000	0.0000	-8855.3437	766.4579	0.0000	0.0000	1530.7779	-6556.5284	302.0872	-8087.3063	-6555.6998	308.3717	-421.7535	-422.5941	25630.6257	-45.0399	-44.6315	1.0029534579071941
4404000	0.8635	0.0000	0.0000	0.0000	-8855.0742	776.8909	0.0000	0.0000	1529.5071	-6547.8127	302.5483	-8077.3198	-6547.0519	302.5483	-415.0755	-415.0755	25630.6257	-415.0755	-415.0755	0.9988070678017043
4406500	3.4203	0.0000	0.0000	0.0000	-8999.0624	842.9171	0.0000	0.0000	1580.3931	-6572.3319	312.6140	-8152.7250	-6570.9545	308.1117	-59.2111	-68.0773	25630.6257	-102.6840	-102.8570	0.9988070678017043
4407000	2.5279	0.0000	0.0000	0.0000	-8998.8551	841.7602	0.0000	0.0000	1576.2967	-6578.2703	311.4364	-8154.5670	-6577.5242	311.4364	-83.9270	-83.9270	25630.6257	-83.9270	-83.9270	1.0008802628544493
4409500	1.8051	0.0000	0.0000	0.0000	-8954.9132	868.2978	0.0000	0.0000	1596.4090	-6488.4013	315.4101	-8084.8102	-6488.3211	310.9295	607.3406	593.3203	25630.6257	60.0065	59.9754	1.0008802628544493
4410000	1.4551	0.0000	0.0000	0.0000	-8956.1951	873.6761	0.0000	0.0000	1593.8371	-6487.2269	315.2733	-8081.0640	-6486.4338	315.2733	613.6960	613.6960	25630.6257	613.6960	613.6960	0.9988070678017043
4412500	3.4290	0.0000	0.0000	0.0000	-8954.9304	829.0878	0.0000	0.0000	1604.3462	-6518.0675	317.3521	-8122.4136	-6517.0248	312.1348	-103.5262	-103.4183	25630.6257	1.5523	1.7137	0.9988070678017043
4413000	3.4290	0.0000	0.0000	0.0000	-8927.9321	828.5650	0.0000	0.0000	1596.3281	-6499.6101	316.8871	-8095.9382	-6498.7928	316.8871	-134.0723	-134.0723	25630.6257	-134.0723	-134.0723	0.9953085511501969
4415500	3.2701	0.0000	0.0000	0.0000	-8809.2341	718.9563	0.0000	0.0000	1618.5215	-6468.4862	321.2927	-8087.0077	-6468.5219	311.1750	-1182.4782	-1187.5838	25630.6257	-2.8732	-2.8328	0.9953085511501969
4416000	3.0933	0.0000	0.0000	0.0000	-8809.4718	716.0412	0.0000	0.0000	1617.5823	-6472.7550	320.7267	-8090.3373	-6471.9991	320.7267	-1189.1596	-1189.1596	25630.6257	-1189.1596	-1189.1596	0.997381746202942
4418500	3.9797	0.0000	0.0000	0.0000	-9008.4023	893.8999	0.0000	0.0000	1565.3092	-6545.2135	310.3623	-8110.5227	-6543.9060	309.9935	460.2311	449.4006	25630.6257	20.3406	20.4974	0.997381746202942
4419000	3.9678	0.0000	0.0000	0.0000	-9008.4276	881.5923	0.0000	0.0000	1569.0772	-6553.7902	310.0100	-8122.8674	-6553.0116	310.0100	460.9675	460.9675	25630.6257	460.9675	460.9675	1.0036013313611771
4421500	2.3577	0.0000	0.0000	0.0000	-8977.2840	803.7745	0.0000	0.0000	1551.8927	-6619.2591	306.6148	-8171.1518	-6618.7871	303.2516	-357.3055	-375.2320	25630.6257	-81.6244	-81.6595	1.0036013313611771
4422000	2.1331	0.0000	0.0000	0.0000	-8977.0807	808.3317	0.0000	0.0000	1547.0391	-6619.5768	306.3776	-8166.6159	-6618.8518	306.3776	-436.6254	-436.6254	25630.6257	-436.6254	-436.6254	0.9994549412556869
4424500	2.2320	0.0000	0.0000	0.0000	-8966.9235	867.2496	0.0000	0.0000	1522.7311	-6574.7107	301.5636	-8097.4418	-6574.7977	302.9239	367.4040	360.8277	25630.6257	51.2759	51.7152	0.9994549412556869
4425000	2.1273	0.0000	0.0000	0.0000	-8978.1915	871.0594	0.0000	0.0000	1518.3719	-6586.6329	300.7003	-8105.0048	-6585.9004	300.7003	352.8264	352.8264	25630.6257	352.8264	352.8264	0.998547918420111
4427500	1.3153	0.0000	0.0000	0.0000	-8848.9548	827.4052	0.0000	0.0000	1570.1109	-6450.1234	310.9468	-8020.2343	-6450.2118	308.5463	409.4357	388.8289	25630.6257	67.3121	67.2992	0.998547918420111
4428000	1.1635	0.0000	0.0000	0.0000	-8844.3196	823.7760	0.0000	0.0000	1571.9953	-6447.3850	311.3200	-8019.3802	-6446.6253	311.3200	333.3664	333.3664	25630.6257	333.3664	333.3664	0.998547918420111
4430500	4.0147	0.0000	0.0000	0.0000	-8814.6287	778.8234	0.0000	0.0000	1597.2757	-6434.5148	316.3265	-8031.7906	-6433.0673	314.3723	-219.2274	-214.3806	25630.6257	-97.9998	-97.6353	0.998547918420111
4431000	4.0147	0.0000	0.0000	0.0000	-8814.4885	772.0242	0.0000	0.0000	1603.0248	-6435.4248	316.7172	-8038.4496	-6434.6233	316.7172	-172.8737	-172.8737	25630.6257	-172.8737	-172.8737	1.002694308525601
4433500	1.7593	0.0000	0.0000	0.0000	-8881.0846	805.0714	0.0000	0.0000	1583.1638	-6491.0900	312.7932	-8074.2539	-6490.4680	313.5037	128.1977	131.2990	25630.6257	194.7444	194.9216	1.002694308525601
4434000	1.7593	0.0000	0.0000	0.0000	-8881.0848	805.0714	0.0000	0.0000	1582.1909	-6492.0633	312.6010	-8074.2541	-6491.3220	312.6010	129.0895	129.0895	25630.6257	129.0895	129.0895	1.002694308525601
4436500	2.4060	0.0000	0.0000	0.0000	-8950.9633	864.1319	0.0000	0.0000	1546.6431	-6537.7824	305.5776	-8084.4254	-6537.7260	311.4901	677.2447	667.6344	25630.6257	243.8507	243.8137	1.002694308525601
