#STEP	TOTAL	INTRA(B)	INTRA(NB)	INTER(LJ)	LRC	TOTAL_ELECT	REAL	RECIP	SELF	CORR	ENTHALPY	PRESSURE	COMPRESSIBILITY	ENTHALPY	TOTALMOL	MOLFRAC_TIP3	MOLFRAC_DIOX	MOLDENS_TIP3	MOLDENS_DIOX	TOT_DENSITY
99000	-7991.144485272369	0.0	0.0	794.3054142213261	0.0	-8785.43002745111	-8253.05800656123	42.01545964044307	-45707.68515299773	45133.38312225053	-0.25903207511383214	-356.92	-0.25445	-40.459	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	0.99219
101500	-7924.771863033766	0.0	0.0	794.1464378806348	0.0	-8718.85868478664	-8179.53144899152	35.107937637407545	-45707.68515299773	45133.38312225053	-0.06319110822051975	30.248	0.021564	-39.417	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	0.99219
102000	-7918.611529831979	0.0	0.0	801.6183258931244	0.0	-8720.24972776769	-8181.319932824296	35.380184620841334	-45707.68515299773	45133.38312225053	-0.10464418905576746	-51.357	-0.036744	-39.678	837.0	0.988052569	0.0119474313	0.0322660871	0.000390158248	0.98597
104500	-7970.278840556641	0.0	0.0	832.2212714761931	0.0	-8802.51998407542	-8266.769715945853	38.66702046463327	-45707.68515299773	45133.38312225053	-0.049139586907670445	59.362	0.042472	-39.732	837.0	0.988052569	0.0119474313	0.0322660871	0.000390158248	0.98597
105000	-7963.721066503126	0.0	0.0	838.5604530612574	0.0	-8802.321263649555	-8266.570995519989	38.6928541199956	-45707.68515299773	45133.38312225053	-0.05439772937603408	49.099	0.035213	-39.814	835.0	0.990419162	0.00958083832	0.0322660871	0.000312126598	0.98182
107500	-7929.739873680368	0.0	0.0	737.9483014462722	0.0	-8667.787535339572	-8129.255181247907	35.85910084717378	-45707.68515299773	45133.38312225053	-0.5219988146597732	-873.57	-0.6265	-41.349	835.0	0.990419162	0.00958083832	0.0322660871	0.000312126598	0.98182
108000	-7929.143712402775	0.0	0.0	738.7034390645557	0.0	-8667.787535339572	-8129.255181247907	35.81736955774232	-45707.68515299773	45133.38312225053	-0.5045312892263203	-839.12	-0.6018	-41.282	835.0	0.990419162	0.00958083832	0.0322660871	0.000312126598	0.98182
110500	-7929.342432828639	0.0	0.0	767.3191803889837	0.0	-8696.601997089863	-8159.261965553384	36.97392243627128	-45707.68515299773	45133.38312225053	-0.40608519025325357	-645.01	-0.46259	-40.924	835.0	0.990419162	0.00958083832	0.0322660871	0.000312126598	0.98182
111000	-7935.70148645629	0.0	0.0	761.0793590168514	0.0	-8696.601997089863	-8159.261965553384	37.01764092996138	-45707.68515299773	45133.38312225053	-0.38281502838456943	-600.8	-0.42985	-40.777	837.0	0.988052569	0.0119474313	0.0322660871	0.000390158248	0.98597
113500	-7922.784658775125	0.0	0.0	780.8917854755006	0.0	-8703.75593242097	-8168.005664291403	38.678943690185115	-45707.68515299773	45133.38312225053	-0.22234828449932245	-283.89	-0.20312	-40.128	837.0	0.988052569	0.0119474313	0.0322660871	0.000390158248	0.98597
114000	-7908.675508538775	0.0	0.0	782.8193736063821	0.0	-8691.633986443261	-8156.6786000171505	38.88958734160104	-45654.030638014425	45079.72860726723	-0.2413658292545152	-320.63	-0.22995	-40.222	835.0	0.989221557	0.0107784431	0.0322270713	0.000351142423	0.98273
116500	-7971.868603963553	0.0	0.0	803.9234828331478	0.0	-8775.69272658377	-8236.564211214512	34.47998109167704	-45654.030638014425	45079.72860726723	-0.27789064352833365	-391.43	-0.28073	-40.668	835.0	0.989221557	0.0107784431	0.0322270713	0.000351142423	0.98273
117000	-7977.830216739476	0.0	0.0	796.3721066503126	0.0	-8774.30168360272	-8235.173168233463	34.57735410035044	-45654.030638014425	45079.72860726723	-0.21437959542217272	-267.6	-0.19123	-40.325	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	0.98895
119500	-8069.04289221109	0.0	0.0	796.2926184799669	0.0	-8865.31563864847	-8325.789682427485	34.05273217606926	-45654.030638014425	45079.72860726723	-0.3842060713656181	-601.84	-0.43008	-41.396	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	0.98895
120000	-8079.7737952077505	0.0	0.0	795.2195281803009	0.0	-8875.05293951581	-8335.129542443097	34.444211415021506	-45707.68515299773	45133.38312225053	-0.39068435724878714	-615.39	-0.43924	-41.425	839.0	0.985697259	0.0143027414	0.0322660871	0.000468189898	0.99012
122500	-8029.696247890001	0.0	0.0	765.0338954915467	0.0	-8794.76988746672	-8257.032415078513	36.77321480614856	-45707.68515299773	45133.38312225053	-0.43617146272907575	-706.51	-0.50428	-41.343	839.0	0.985697259	0.0143027414	0.0322660871	0.000468189898	0.99012
123000	-8029.696247890001	0.0	0.0	765.0338954915467	0.0	-8794.76988746672	-8257.032415078513	36.77321480614856	-45707.68515299773	45133.38312225053	-0.43617146272907575	-706.51	-0.50428	-41.343	839.0	0.985697259	0.0143027414	0.0322660871	0.000468189898	0.99012
125500	-8029.2988070382735	0.0	0.0	823.0403878012726	0.0	-8852.398810967305	-8312.674134320456	34.62703420681646	-45707.68515299773	45133.38312225053	-0.1436212133847487	-126.9	-0.090573	-40.275	839.0	0.985697259	0.0143027414	0.0322660871	0.000468189898	0.99012
126000	-8033.670656407283	0.0	0.0	826.1205544021658	0.0	-8859.95018715014	-8319.033187948105	34.32100475098577	-45763.326872239675	45189.02484149247	-0.15595777742239095	-151.25	-0.10796	-40.342	839.0	0.986889154	0.0131108462	0.0323051029	0.000429174073	0.98921
128500	-8026.516721076176	0.0	0.0	874.8269307814526	0.0	-8901.28403572987	-8357.584950565739	31.26865900971346	-45763.326872239675	45189.02484149247	0.11718940954056703	389.76	0.2782	-39.311	839.0	0.986889154	0.0131108462	0.0323051029	0.000429174073	0.98921
129000	-8022.741032984758	0.0	0.0	867.2556825560309	0.0	-8889.956971455616	-8346.45660671735	30.845384502622963	-45707.68515299773	45133.38312225053	0.11890039240725678	393.36	0.28043	-39.238	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	0.99219
131500	-8048.375967921225	0.0	0.0	803.4664258536603	0.0	-8851.802649689713	-8313.469016023912	35.90480654512251	-45707.68515299773	45133.38312225053	-0.24446586789799488	-326.88	-0.23304	-40.689	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	0.99219
132000	-8048.177247495361	0.0	0.0	809.1895741185459	0.0	-8857.366821613907	-8319.430628799835	36.50891663974933	-45707.68515299773	45133.38312225053	-0.26400008576043427	-365.01	-0.26053	-40.807	839.0	0.985697259	0.0143027414	0.0322660871	0.000468189898	0.99012
134500	-8021.946151281302	0.0	0.0	891.1617497874802	0.0	-8913.207261281714	-8374.873627615914	36.12339901357301	-45707.68515299773	45133.38312225053	0.19067423582084625	535.26	0.38205	-39.02	839.0	0.985697259	0.0143027414	0.0322660871	0.000468189898	0.99012
135000	-8040.625871312526	0.0	0.0	881.5635532182449	0.0	-8922.149680445598	-8383.617326353933	36.391671588489515	-45763.326872239675	45189.02484149247	0.21350522554837076	582.89	0.41407	-38.84	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	0.9975
137500	-8060.100473047206	0.0	0.0	811.9319159954703	0.0	-8872.07213312785	-8331.353854351679	34.31106872969257	-45763.326872239675	45189.02484149247	-0.09584683580276451	-32.546	-0.02312	-40.064	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	0.9975
138000	-8058.31198921443	0.0	0.0	814.2172008929073	0.0	-8872.469573979577	-8331.751295203407	34.309081525433925	-45763.326872239675	45189.02484149247	-0.1433052479076248	-126.38	-0.08999	-40.322	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	0.99336
140500	-7996.311216344836	0.0	0.0	818.728154560022	0.0	-8815.039370904857	-8280.878866182202	40.96025417910479	-45763.326872239675	45189.02484149247	-0.023295995524046452	110.73	0.078846	-39.578	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	0.99336
141000	-8021.747430855438	0.0	0.0	811.4748590159829	0.0	-8833.321650084354	-8298.564984084105	41.86443211678636	-45874.61031072356	45298.321075717715	-0.01218513907313384	133.18	0.094385	-39.476	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	0.9998400000000001
143500	-8073.812182431828	0.0	0.0	824.76925550629	0.0	-8898.501949767773	-8357.386230139875	35.467621608221535	-45874.61031072356	45298.321075717715	-0.05667506545643647	45.427	0.032194	-39.894	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	0.9998400000000001
144000	-8072.421139450779	0.0	0.0	826.1205544021658	0.0	-8898.501949767773	-8357.584950565739	35.481532038032014	-45874.61031072356	45298.321075717715	-0.04192206104028695	74.84	0.053039	-39.834	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	0.9998400000000001
